burst	rep	timestamp	lumen	tempA	relhumA	tempB	relhumB	weight
1763	5	2/7/2019-21:40:32	362	30.00	47.00	29.00	45.00	3.8
1764	0	2/7/2019-21:46:10	362	30.00	47.00	29.10	45.00	3.8
1764	1	2/7/2019-21:46:11	363	30.00	47.00	29.10	45.00	3.8
1764	2	2/7/2019-21:46:12	362	29.90	47.00	29.00	45.00	3.8
1764	3	2/7/2019-21:46:14	362	29.90	47.00	29.00	45.00	3.8
1764	4	2/7/2019-21:46:15	363	30.00	47.00	29.00	45.00	3.8
1764	5	2/7/2019-21:46:16	363	30.00	47.00	29.00	45.00	3.8
1765	0	2/7/2019-21:51:54	362	30.00	47.00	29.00	45.00	3.8
1765	1	2/7/2019-21:51:55	362	30.00	47.00	29.00	45.00	3.8
1765	2	2/7/2019-21:51:56	360	29.80	46.00	28.90	43.00	3.8
1765	3	2/7/2019-21:51:57	362	29.80	46.00	28.90	43.00	3.8
1765	4	2/7/2019-21:51:58	362	29.90	46.00	29.00	44.00	3.8
1765	5	2/7/2019-21:52:00	360	29.90	46.00	29.00	44.00	3.8
1766	0	2/7/2019-21:57:38	365	29.90	46.00	29.00	44.00	3.8
1766	1	2/7/2019-21:57:39	364	29.90	46.00	29.00	44.00	3.8
1766	2	2/7/2019-21:57:40	366	29.80	46.00	28.90	43.00	3.8
1766	3	2/7/2019-21:57:41	364	29.80	46.00	28.90	43.00	3.8
1766	4	2/7/2019-21:57:42	365	29.80	46.00	28.90	43.00	3.8
1766	5	2/7/2019-21:57:43	365	29.80	46.00	28.90	43.00	3.8
1767	0	2/7/2019-22:03:22	360	29.90	46.00	28.90	43.00	3.8
1767	1	2/7/2019-22:03:23	360	29.90	46.00	28.90	43.00	3.8
1767	2	2/7/2019-22:03:24	362	29.70	46.00	28.90	43.00	3.8
1767	3	2/7/2019-22:03:25	360	29.70	46.00	28.90	43.00	3.8
1767	4	2/7/2019-22:03:26	360	29.80	46.00	28.90	43.00	3.8
1767	5	2/7/2019-22:03:27	361	29.80	46.00	28.90	43.00	3.8
1768	0	2/7/2019-22:09:05	361	29.80	46.00	28.90	43.00	3.8
1768	1	2/7/2019-22:09:06	363	29.80	46.00	28.90	43.00	3.8
1768	2	2/7/2019-22:09:08	361	29.70	46.00	28.80	43.00	3.8
1768	3	2/7/2019-22:09:09	363	29.70	46.00	28.80	43.00	3.8
1768	4	2/7/2019-22:09:10	362	29.80	46.00	28.90	43.00	3.8
1768	5	2/7/2019-22:09:11	362	29.80	46.00	28.90	43.00	3.8
1769	0	2/7/2019-22:14:49	364	29.80	46.00	28.90	43.00	3.8
1769	1	2/7/2019-22:14:50	365	29.80	46.00	28.90	43.00	3.8
1769	2	2/7/2019-22:14:51	363	29.70	46.00	28.80	43.00	3.8
1769	3	2/7/2019-22:14:52	363	29.70	46.00	28.80	43.00	3.8
1769	4	2/7/2019-22:14:54	364	29.70	46.00	28.80	43.00	3.8
1769	5	2/7/2019-22:14:55	363	29.70	46.00	28.80	43.00	3.8
1770	0	2/7/2019-22:20:33	363	29.70	46.00	28.90	43.00	3.8
1770	1	2/7/2019-22:20:34	362	29.70	46.00	28.90	43.00	3.8
1770	2	2/7/2019-22:20:35	363	29.70	46.00	28.70	43.00	3.8
1770	3	2/7/2019-22:20:36	363	29.70	46.00	28.70	43.00	3.8
1770	4	2/7/2019-22:20:37	362	29.70	46.00	28.80	43.00	3.8
1770	5	2/7/2019-22:20:38	364	29.70	46.00	28.80	43.00	3.8
1771	0	2/7/2019-22:26:17	361	29.70	46.00	28.80	43.00	3.8
1771	1	2/7/2019-22:26:18	363	29.70	46.00	28.80	43.00	3.8
1771	2	2/7/2019-22:26:19	362	29.60	46.00	28.70	43.00	3.8
1771	3	2/7/2019-22:26:20	363	29.60	46.00	28.70	43.00	3.8
1771	4	2/7/2019-22:26:21	362	29.60	46.00	28.70	43.00	3.8
1771	5	2/7/2019-22:26:22	364	29.60	46.00	28.70	43.00	3.8
1772	0	2/7/2019-22:32:00	14	29.70	46.00	28.80	43.00	3.8
1772	1	2/7/2019-22:32:02	18	29.70	46.00	28.80	43.00	3.8
1772	2	2/7/2019-22:32:03	19	29.60	46.00	28.70	43.00	3.8
1772	3	2/7/2019-22:32:04	20	29.60	46.00	28.70	43.00	3.8
1772	4	2/7/2019-22:32:05	19	29.60	46.00	28.70	43.00	3.8
1772	5	2/7/2019-22:32:06	20	29.60	46.00	28.70	43.00	3.8
1773	0	2/7/2019-22:37:44	15	29.60	46.00	28.70	43.00	3.8
1773	1	2/7/2019-22:37:45	18	29.60	46.00	28.70	43.00	3.8
1773	2	2/7/2019-22:37:46	19	29.50	46.00	28.70	43.00	3.8
1773	3	2/7/2019-22:37:48	20	29.50	46.00	28.70	43.00	3.8
1773	4	2/7/2019-22:37:49	20	29.60	46.00	28.70	43.00	3.8
1773	5	2/7/2019-22:37:50	21	29.60	46.00	28.70	43.00	3.8
1774	0	2/7/2019-22:43:28	14	29.60	46.00	28.70	43.00	3.8
1774	1	2/7/2019-22:43:29	18	29.60	46.00	28.70	43.00	3.8
1774	2	2/7/2019-22:43:30	18	29.50	46.00	28.60	43.00	3.8
1774	3	2/7/2019-22:43:31	19	29.50	46.00	28.60	43.00	3.8
1774	4	2/7/2019-22:43:33	19	29.50	46.00	28.70	43.00	3.8
1774	5	2/7/2019-22:43:34	20	29.50	46.00	28.70	43.00	3.8
1775	0	2/7/2019-22:49:12	14	29.60	46.00	28.70	43.00	3.8
1775	1	2/7/2019-22:49:13	18	29.60	46.00	28.70	43.00	3.8
1775	2	2/7/2019-22:49:14	18	29.50	46.00	28.60	44.00	3.8
1775	3	2/7/2019-22:49:15	19	29.50	46.00	28.60	44.00	3.8
1775	4	2/7/2019-22:49:16	19	29.50	47.00	28.60	43.00	3.8
1775	5	2/7/2019-22:49:17	20	29.50	47.00	28.60	43.00	3.8
1776	0	2/7/2019-22:54:56	14	29.50	47.00	28.60	43.00	3.8
1776	1	2/7/2019-22:54:57	18	29.50	47.00	28.60	43.00	3.8
1776	2	2/7/2019-22:54:58	19	29.40	47.00	28.50	44.00	3.8
1776	3	2/7/2019-22:54:59	19	29.40	47.00	28.50	44.00	3.8
1776	4	2/7/2019-22:55:00	19	29.40	47.00	28.50	44.00	3.8
1776	5	2/7/2019-22:55:01	20	29.40	47.00	28.50	44.00	3.8
1777	0	2/7/2019-23:00:39	14	29.40	47.00	28.60	44.00	3.8
1777	1	2/7/2019-23:00:40	18	29.40	47.00	28.60	44.00	3.8
1777	2	2/7/2019-23:00:42	19	29.40	47.00	28.50	44.00	3.8
1777	3	2/7/2019-23:00:43	19	29.40	47.00	28.50	44.00	3.8
1777	4	2/7/2019-23:00:44	20	29.40	47.00	28.60	44.00	3.8
1777	5	2/7/2019-23:00:45	20	29.40	47.00	28.60	44.00	3.8
1778	0	2/7/2019-23:06:23	15	29.40	47.00	28.60	44.00	3.8
1778	1	2/7/2019-23:06:24	19	29.40	47.00	28.60	44.00	3.8
1778	2	2/7/2019-23:06:25	19	29.40	47.00	28.50	44.00	3.8
1778	3	2/7/2019-23:06:26	20	29.40	47.00	28.50	44.00	3.8
1778	4	2/7/2019-23:06:28	20	29.40	47.00	28.50	44.00	3.8
1778	5	2/7/2019-23:06:29	21	29.40	47.00	28.50	44.00	3.8
1779	0	2/7/2019-23:12:07	15	29.40	47.00	28.50	44.00	3.8
1779	1	2/7/2019-23:12:08	18	29.40	47.00	28.50	44.00	3.8
1779	2	2/7/2019-23:12:09	20	29.20	47.00	28.50	44.00	3.8
1779	3	2/7/2019-23:12:10	20	29.20	47.00	28.50	44.00	3.8
1779	4	2/7/2019-23:12:11	21	29.40	47.00	28.50	44.00	3.8
1779	5	2/7/2019-23:12:12	21	29.40	47.00	28.50	44.00	3.8
1780	0	2/7/2019-23:17:50	14	29.40	47.00	28.50	44.00	3.8
1780	1	2/7/2019-23:17:52	18	29.40	47.00	28.50	44.00	3.8
1780	2	2/7/2019-23:17:53	19	29.30	47.00	28.40	44.00	3.8
1780	3	2/7/2019-23:17:54	19	29.30	47.00	28.40	44.00	3.8
1780	4	2/7/2019-23:17:55	20	29.30	47.00	28.50	44.00	3.8
1780	5	2/7/2019-23:17:56	20	29.30	47.00	28.50	44.00	3.8
1781	0	2/7/2019-23:23:34	14	29.40	47.00	28.50	44.00	3.8
1781	1	2/7/2019-23:23:35	18	29.40	47.00	28.50	44.00	3.8
1781	2	2/7/2019-23:23:36	19	29.20	47.00	28.40	44.00	3.8
1781	3	2/7/2019-23:23:38	20	29.20	47.00	28.40	44.00	3.8
1781	4	2/7/2019-23:23:39	20	29.30	47.00	28.40	44.00	3.8
1781	5	2/7/2019-23:23:40	20	29.30	47.00	28.40	44.00	3.8
1782	0	2/7/2019-23:29:18	14	29.30	47.00	28.40	44.00	3.8
1782	1	2/7/2019-23:29:19	18	29.30	47.00	28.40	44.00	3.8
1782	2	2/7/2019-23:29:20	19	29.20	47.00	28.40	44.00	3.8
1782	3	2/7/2019-23:29:21	20	29.20	47.00	28.40	44.00	3.8
1782	4	2/7/2019-23:29:22	20	29.20	47.00	28.40	44.00	3.8
1782	5	2/7/2019-23:29:23	20	29.20	47.00	28.40	44.00	3.8
1783	0	2/7/2019-23:35:02	14	29.20	47.00	28.40	44.00	3.8
1783	1	2/7/2019-23:35:03	18	29.20	47.00	28.40	44.00	3.8
1783	2	2/7/2019-23:35:04	19	29.10	47.00	28.40	44.00	3.8
1783	3	2/7/2019-23:35:05	20	29.10	47.00	28.40	44.00	3.8
1783	4	2/7/2019-23:35:06	20	29.20	47.00	28.40	44.00	3.8
1783	5	2/7/2019-23:35:07	21	29.20	47.00	28.40	44.00	3.8
1784	0	2/7/2019-23:40:45	12	29.20	47.00	28.40	44.00	3.8
1784	1	2/7/2019-23:40:46	15	29.20	47.00	28.40	44.00	3.8
1784	2	2/7/2019-23:40:48	16	29.10	47.00	28.20	44.00	3.8
1784	3	2/7/2019-23:40:49	17	29.10	47.00	28.20	44.00	3.8
1784	4	2/7/2019-23:40:50	17	29.10	47.00	28.20	44.00	3.8
1784	5	2/7/2019-23:40:51	18	29.10	47.00	28.20	44.00	3.8
1785	0	2/7/2019-23:46:29	12	29.10	47.00	28.40	44.00	3.8
1785	1	2/7/2019-23:46:30	15	29.10	47.00	28.40	44.00	3.8
1785	2	2/7/2019-23:46:31	16	29.10	46.00	28.20	43.00	3.8
1785	3	2/7/2019-23:46:32	17	29.10	46.00	28.20	43.00	3.8
1785	4	2/7/2019-23:46:33	17	29.10	46.00	28.20	43.00	3.8
1785	5	2/7/2019-23:46:35	18	29.10	46.00	28.20	43.00	3.8
1786	0	2/7/2019-23:52:13	12	29.10	47.00	28.20	43.00	3.8
1786	1	2/7/2019-23:52:14	15	29.10	47.00	28.20	43.00	3.8
1786	2	2/7/2019-23:52:15	16	29.00	46.00	28.20	43.00	3.8
1786	3	2/7/2019-23:52:16	17	29.00	46.00	28.20	43.00	3.8
1786	4	2/7/2019-23:52:17	17	29.10	46.00	28.20	43.00	3.8
1786	5	2/7/2019-23:52:18	18	29.10	46.00	28.20	43.00	3.8
1787	0	2/7/2019-23:57:56	12	29.10	46.00	28.20	43.00	3.8
1787	1	2/7/2019-23:57:57	15	29.10	46.00	28.20	43.00	3.8
1787	2	2/7/2019-23:57:59	16	29.00	46.00	28.10	43.00	3.8
1787	3	2/7/2019-23:58:00	17	29.00	46.00	28.10	43.00	3.8
1787	4	2/7/2019-23:58:01	17	29.00	46.00	28.10	43.00	3.8
1787	5	2/7/2019-23:58:02	18	29.00	46.00	28.10	43.00	3.8
1788	0	3/7/2019-00:03:40	12	29.00	46.00	28.10	43.00	3.8
1788	1	3/7/2019-00:03:41	15	29.00	46.00	28.10	43.00	3.8
1788	2	3/7/2019-00:03:42	16	29.00	47.00	28.10	44.00	3.8
1788	3	3/7/2019-00:03:43	17	29.00	47.00	28.10	44.00	3.8
1788	4	3/7/2019-00:03:44	17	29.00	47.00	28.10	44.00	3.8
1788	5	3/7/2019-00:03:46	18	29.00	47.00	28.10	44.00	3.8
1789	0	3/7/2019-00:09:24	12	29.00	47.00	28.10	43.00	3.8
1789	1	3/7/2019-00:09:25	15	29.00	47.00	28.10	43.00	3.8
1789	2	3/7/2019-00:09:26	16	28.90	46.00	28.10	44.00	3.8
1789	3	3/7/2019-00:09:27	17	28.90	46.00	28.10	44.00	3.8
1789	4	3/7/2019-00:09:28	17	29.00	47.00	28.10	44.00	3.8
1789	5	3/7/2019-00:09:29	18	29.00	47.00	28.10	44.00	3.8
1790	0	3/7/2019-00:15:07	12	29.00	47.00	28.10	44.00	3.8
1790	1	3/7/2019-00:15:08	15	29.00	47.00	28.10	44.00	3.8
1790	2	3/7/2019-00:15:10	16	28.90	46.00	28.00	44.00	3.8
1790	3	3/7/2019-00:15:11	17	28.90	46.00	28.00	44.00	3.8
1790	4	3/7/2019-00:15:12	17	28.90	46.00	28.10	44.00	3.8
1790	5	3/7/2019-00:15:13	18	28.90	46.00	28.10	44.00	3.8
1791	0	3/7/2019-00:20:51	12	28.90	46.00	28.10	44.00	3.8
1791	1	3/7/2019-00:20:52	15	28.90	46.00	28.10	44.00	3.8
1791	2	3/7/2019-00:20:53	16	28.80	46.00	27.90	43.00	3.8
1791	3	3/7/2019-00:20:54	17	28.80	46.00	27.90	43.00	3.8
1791	4	3/7/2019-00:20:55	17	28.80	46.00	28.00	44.00	3.8
1791	5	3/7/2019-00:20:56	18	28.80	46.00	28.00	44.00	3.8
1792	0	3/7/2019-00:26:34	12	28.90	46.00	28.00	44.00	3.8
1792	1	3/7/2019-00:26:36	15	28.90	46.00	28.00	44.00	3.8
1792	2	3/7/2019-00:26:37	16	28.70	45.00	27.90	42.00	3.8
1792	3	3/7/2019-00:26:38	17	28.70	45.00	27.90	42.00	3.8
1792	4	3/7/2019-00:26:39	17	28.80	45.00	27.90	42.00	3.8
1792	5	3/7/2019-00:26:40	18	28.80	45.00	27.90	42.00	3.8
1793	0	3/7/2019-00:32:18	12	28.90	45.00	27.90	42.00	3.8
1793	1	3/7/2019-00:32:19	15	28.90	45.00	27.90	42.00	3.8
1793	2	3/7/2019-00:32:21	16	28.70	45.00	27.80	42.00	3.8
1793	3	3/7/2019-00:32:22	17	28.70	45.00	27.80	42.00	3.8
1793	4	3/7/2019-00:32:23	17	28.70	45.00	27.80	42.00	3.8
1793	5	3/7/2019-00:32:24	18	28.70	45.00	27.80	42.00	3.8
1794	0	3/7/2019-00:38:02	12	28.70	45.00	27.80	42.00	3.8
1794	1	3/7/2019-00:38:03	15	28.70	45.00	27.80	42.00	3.8
1794	2	3/7/2019-00:38:04	16	28.70	45.00	27.80	42.00	3.8
1794	3	3/7/2019-00:38:05	17	28.70	45.00	27.80	42.00	3.8
1794	4	3/7/2019-00:38:06	17	28.70	45.00	27.80	42.00	3.8
1794	5	3/7/2019-00:38:07	18	28.70	45.00	27.80	42.00	3.8
1795	0	3/7/2019-00:43:45	12	28.70	45.00	27.80	42.00	3.8
1795	1	3/7/2019-00:43:47	15	28.70	45.00	27.80	42.00	3.8
1795	2	3/7/2019-00:43:48	16	28.60	45.00	27.70	42.00	3.8
1795	3	3/7/2019-00:43:49	17	28.60	45.00	27.70	42.00	3.8
1795	4	3/7/2019-00:43:50	17	28.60	45.00	27.80	42.00	3.8
1795	5	3/7/2019-00:43:51	18	28.60	45.00	27.80	42.00	3.8
1796	0	3/7/2019-00:49:29	12	28.60	45.00	27.80	42.00	3.8
1796	1	3/7/2019-00:49:30	15	28.60	45.00	27.80	42.00	3.8
1796	2	3/7/2019-00:49:31	16	28.50	45.00	27.70	42.00	3.8
1796	3	3/7/2019-00:49:33	17	28.50	45.00	27.70	42.00	3.8
1796	4	3/7/2019-00:49:34	17	28.50	45.00	27.70	42.00	3.8
1796	5	3/7/2019-00:49:35	18	28.50	45.00	27.70	42.00	3.8
1797	0	3/7/2019-00:55:13	12	28.60	45.00	27.70	42.00	3.8
1797	1	3/7/2019-00:55:14	15	28.60	45.00	27.70	42.00	3.8
1797	2	3/7/2019-00:55:15	16	28.50	45.00	27.60	42.00	3.8
1797	3	3/7/2019-00:55:16	17	28.50	45.00	27.60	42.00	3.8
1797	4	3/7/2019-00:55:17	17	28.50	45.00	27.60	42.00	3.8
1797	5	3/7/2019-00:55:18	18	28.50	45.00	27.60	42.00	3.8
1798	0	3/7/2019-01:00:56	12	28.60	45.00	27.70	42.00	3.8
1798	1	3/7/2019-01:00:57	15	28.60	45.00	27.70	42.00	3.8
1798	2	3/7/2019-01:00:59	16	28.40	45.00	27.50	42.00	3.8
1798	3	3/7/2019-01:01:00	17	28.40	45.00	27.50	42.00	3.8
1798	4	3/7/2019-01:01:01	17	28.50	45.00	27.60	42.00	3.8
1798	5	3/7/2019-01:01:02	18	28.50	45.00	27.60	42.00	3.8
1799	0	3/7/2019-01:06:40	12	28.60	45.00	27.60	42.00	3.8
1799	1	3/7/2019-01:06:41	15	28.60	45.00	27.60	42.00	3.8
1799	2	3/7/2019-01:06:42	16	28.40	45.00	27.50	41.00	3.8
1799	3	3/7/2019-01:06:43	17	28.40	45.00	27.50	41.00	3.8
1799	4	3/7/2019-01:06:44	17	28.40	45.00	27.50	41.00	3.8
1799	5	3/7/2019-01:06:46	18	28.40	45.00	27.50	41.00	3.8
1800	0	3/7/2019-01:12:23	12	28.40	45.00	27.50	42.00	3.8
1800	1	3/7/2019-01:12:25	16	28.40	45.00	27.50	42.00	3.8
1800	2	3/7/2019-01:12:26	16	28.30	45.00	27.50	42.00	3.8
1800	3	3/7/2019-01:12:27	17	28.30	45.00	27.50	42.00	3.8
1800	4	3/7/2019-01:12:28	17	28.40	45.00	27.50	42.00	3.8
1800	5	3/7/2019-01:12:29	18	28.40	45.00	27.50	42.00	3.8
1801	0	3/7/2019-01:18:07	12	28.40	45.00	27.50	42.00	3.8
1801	1	3/7/2019-01:18:08	15	28.40	45.00	27.50	42.00	3.8
1801	2	3/7/2019-01:18:09	16	28.20	45.00	27.40	42.00	3.8
1801	3	3/7/2019-01:18:10	17	28.20	45.00	27.40	42.00	3.8
1801	4	3/7/2019-01:18:12	18	28.30	45.00	27.40	42.00	3.8
1801	5	3/7/2019-01:18:13	18	28.30	45.00	27.40	42.00	3.8
1802	0	3/7/2019-01:23:51	12	28.30	45.00	27.50	41.00	3.8
1802	1	3/7/2019-01:23:52	15	28.30	45.00	27.50	41.00	3.8
1802	2	3/7/2019-01:23:53	16	28.20	45.00	27.40	42.00	3.8
1802	3	3/7/2019-01:23:54	17	28.20	45.00	27.40	42.00	3.8
1802	4	3/7/2019-01:23:55	17	28.20	45.00	27.40	42.00	3.8
1802	5	3/7/2019-01:23:56	18	28.20	45.00	27.40	42.00	3.8
1803	0	3/7/2019-01:29:34	12	28.20	45.00	27.40	42.00	3.8
1803	1	3/7/2019-01:29:35	15	28.20	45.00	27.40	42.00	3.8
1803	2	3/7/2019-01:29:36	16	28.10	45.00	27.40	42.00	3.8
1803	3	3/7/2019-01:29:37	17	28.10	45.00	27.40	42.00	3.8
1803	4	3/7/2019-01:29:39	17	28.20	45.00	27.40	42.00	3.8
1803	5	3/7/2019-01:29:40	17	28.20	45.00	27.40	42.00	3.8
1804	0	3/7/2019-01:35:18	12	28.20	45.00	27.40	42.00	3.8
1804	1	3/7/2019-01:35:19	15	28.20	45.00	27.40	42.00	3.8
1804	2	3/7/2019-01:35:20	16	28.10	45.00	27.20	42.00	3.8
1804	3	3/7/2019-01:35:21	17	28.10	45.00	27.20	42.00	3.8
1804	4	3/7/2019-01:35:22	18	28.20	45.00	27.30	42.00	3.8
1804	5	3/7/2019-01:35:23	18	28.20	45.00	27.30	42.00	3.8
1805	0	3/7/2019-01:41:01	12	28.30	45.00	27.40	42.00	3.8
1805	1	3/7/2019-01:41:03	15	28.30	45.00	27.40	42.00	3.8
1805	2	3/7/2019-01:41:04	16	28.10	45.00	27.20	42.00	3.8
1805	3	3/7/2019-01:41:05	17	28.10	45.00	27.20	42.00	3.8
1805	4	3/7/2019-01:41:06	17	28.10	45.00	27.20	42.00	3.8
1805	5	3/7/2019-01:41:07	18	28.10	45.00	27.20	42.00	3.8
1806	0	3/7/2019-01:46:45	12	28.10	46.00	27.30	42.00	3.8
1806	1	3/7/2019-01:46:46	16	28.10	46.00	27.30	42.00	3.8
1806	2	3/7/2019-01:46:47	16	28.00	45.00	27.20	42.00	3.8
1806	3	3/7/2019-01:46:48	17	28.00	45.00	27.20	42.00	3.8
1806	4	3/7/2019-01:46:49	17	28.10	45.00	27.20	42.00	3.8
1806	5	3/7/2019-01:46:51	18	28.10	45.00	27.20	42.00	3.8
1807	0	3/7/2019-01:52:28	12	28.10	45.00	27.20	42.00	3.8
1807	1	3/7/2019-01:52:30	16	28.10	45.00	27.20	42.00	3.8
1807	2	3/7/2019-01:52:31	16	27.90	44.00	27.10	42.00	3.8
1807	3	3/7/2019-01:52:32	17	27.90	44.00	27.10	42.00	3.8
1807	4	3/7/2019-01:52:33	17	28.00	45.00	27.10	42.00	3.8
1807	5	3/7/2019-01:52:34	18	28.00	45.00	27.10	42.00	3.8
1808	0	3/7/2019-01:58:12	12	28.00	45.00	27.10	42.00	3.8
1808	1	3/7/2019-01:58:13	16	28.00	45.00	27.10	42.00	3.8
1808	2	3/7/2019-01:58:14	16	27.90	44.00	27.10	42.00	3.8
1808	3	3/7/2019-01:58:15	17	27.90	44.00	27.10	42.00	3.8
1808	4	3/7/2019-01:58:16	18	27.90	44.00	27.10	42.00	3.8
1808	5	3/7/2019-01:58:18	18	27.90	44.00	27.10	42.00	3.8
1809	0	3/7/2019-02:03:56	12	28.00	45.00	27.10	42.00	3.8
1809	1	3/7/2019-02:03:57	16	28.00	45.00	27.10	42.00	3.8
1809	2	3/7/2019-02:03:58	17	27.90	44.00	27.00	42.00	3.8
1809	3	3/7/2019-02:03:59	17	27.90	44.00	27.00	42.00	3.8
1809	4	3/7/2019-02:04:00	17	27.90	44.00	27.00	42.00	3.8
1809	5	3/7/2019-02:04:01	18	27.90	44.00	27.00	42.00	3.8
1810	0	3/7/2019-02:09:39	12	27.90	44.00	27.10	42.00	3.8
1810	1	3/7/2019-02:09:40	15	27.90	44.00	27.10	42.00	3.8
1810	2	3/7/2019-02:09:41	17	27.80	44.00	26.90	42.00	3.8
1810	3	3/7/2019-02:09:43	17	27.80	44.00	26.90	42.00	3.8
1810	4	3/7/2019-02:09:44	18	27.90	44.00	27.00	42.00	3.8
1810	5	3/7/2019-02:09:45	18	27.90	44.00	27.00	42.00	3.8
1811	0	3/7/2019-02:15:23	12	27.90	44.00	27.00	42.00	3.8
1811	1	3/7/2019-02:15:24	15	27.90	44.00	27.00	42.00	3.8
1811	2	3/7/2019-02:15:25	16	27.80	44.00	26.90	42.00	3.8
1811	3	3/7/2019-02:15:26	17	27.80	44.00	26.90	42.00	3.8
1811	4	3/7/2019-02:15:27	18	27.80	44.00	26.90	42.00	3.8
1811	5	3/7/2019-02:15:29	18	27.80	44.00	26.90	42.00	3.8
1812	0	3/7/2019-02:20:58	12	27.80	44.00	27.00	42.00	3.8
1812	1	3/7/2019-02:20:59	16	27.80	44.00	27.00	42.00	3.8
1812	2	3/7/2019-02:21:00	16	27.70	44.00	26.90	42.00	3.8
1812	3	3/7/2019-02:21:01	17	27.70	44.00	26.90	42.00	3.8
1812	4	3/7/2019-02:21:02	17	27.70	44.00	27.00	42.00	3.8
1812	5	3/7/2019-02:21:03	18	27.70	44.00	27.00	42.00	3.8
1813	0	3/7/2019-02:26:41	12	27.80	44.00	26.90	42.00	3.8
1813	1	3/7/2019-02:26:42	16	27.80	44.00	26.90	42.00	3.8
1813	2	3/7/2019-02:26:44	17	27.60	44.00	26.80	42.00	3.8
1813	3	3/7/2019-02:26:45	17	27.60	44.00	26.80	42.00	3.8
1813	4	3/7/2019-02:26:46	18	27.70	44.00	26.90	42.00	3.8
1813	5	3/7/2019-02:26:47	18	27.70	44.00	26.90	42.00	3.8
1814	0	3/7/2019-02:32:25	12	27.70	44.00	26.90	42.00	3.8
1814	1	3/7/2019-02:32:26	16	27.70	44.00	26.90	42.00	3.8
1814	2	3/7/2019-02:32:27	17	27.60	44.00	26.70	42.00	3.8
1814	3	3/7/2019-02:32:28	17	27.60	44.00	26.70	42.00	3.8
1814	4	3/7/2019-02:32:30	18	27.60	44.00	26.90	42.00	3.8
1814	5	3/7/2019-02:32:31	18	27.60	44.00	26.90	42.00	3.8
1815	0	3/7/2019-02:38:09	12	27.70	44.00	26.80	42.00	3.8
1815	1	3/7/2019-02:38:10	16	27.70	44.00	26.80	42.00	3.8
1815	2	3/7/2019-02:38:11	17	27.50	44.00	26.70	42.00	3.8
1815	3	3/7/2019-02:38:12	17	27.50	44.00	26.70	42.00	3.8
1815	4	3/7/2019-02:38:13	18	27.60	44.00	26.70	42.00	3.8
1815	5	3/7/2019-02:38:14	18	27.60	44.00	26.70	42.00	3.8
1816	0	3/7/2019-02:43:52	12	27.60	44.00	26.70	42.00	3.8
1816	1	3/7/2019-02:43:53	16	27.60	44.00	26.70	42.00	3.8
1816	2	3/7/2019-02:43:54	17	27.50	44.00	26.70	42.00	3.8
1816	3	3/7/2019-02:43:56	17	27.50	44.00	26.70	42.00	3.8
1816	4	3/7/2019-02:43:57	18	27.50	44.00	26.70	42.00	3.8
1816	5	3/7/2019-02:43:58	18	27.50	44.00	26.70	42.00	3.8
1817	0	3/7/2019-02:49:36	12	27.50	44.00	26.70	42.00	3.8
1817	1	3/7/2019-02:49:37	16	27.50	44.00	26.70	42.00	3.8
1817	2	3/7/2019-02:49:38	17	27.40	44.00	26.60	42.00	3.8
1817	3	3/7/2019-02:49:39	17	27.40	44.00	26.60	42.00	3.8
1817	4	3/7/2019-02:49:40	18	27.40	45.00	26.60	42.00	3.8
1817	5	3/7/2019-02:49:42	18	27.40	45.00	26.60	42.00	3.8
1818	0	3/7/2019-02:55:19	12	27.50	44.00	26.70	42.00	3.8
1818	1	3/7/2019-02:55:21	16	27.50	44.00	26.70	42.00	3.8
1818	2	3/7/2019-02:55:22	16	27.40	45.00	26.60	42.00	3.8
1818	3	3/7/2019-02:55:23	17	27.40	45.00	26.60	42.00	3.8
1818	4	3/7/2019-02:55:24	18	27.40	45.00	26.60	42.00	3.8
1818	5	3/7/2019-02:55:25	18	27.40	45.00	26.60	42.00	3.8
1819	0	3/7/2019-03:01:03	12	27.40	45.00	26.60	42.00	3.8
1819	1	3/7/2019-03:01:04	16	27.40	45.00	26.60	42.00	3.8
1819	2	3/7/2019-03:01:05	17	27.40	45.00	26.50	43.00	3.8
1819	3	3/7/2019-03:01:06	17	27.40	45.00	26.50	43.00	3.8
1819	4	3/7/2019-03:01:08	18	27.40	45.00	26.60	42.00	3.8
1819	5	3/7/2019-03:01:09	18	27.40	45.00	26.60	42.00	3.8
1820	0	3/7/2019-03:06:47	12	27.50	45.00	26.60	42.00	3.8
1820	1	3/7/2019-03:06:48	16	27.50	45.00	26.60	42.00	3.8
1820	2	3/7/2019-03:06:49	16	27.30	44.00	26.50	42.00	3.8
1820	3	3/7/2019-03:06:50	17	27.30	44.00	26.50	42.00	3.8
1820	4	3/7/2019-03:06:51	18	27.30	44.00	26.50	42.00	3.8
1820	5	3/7/2019-03:06:52	18	27.30	44.00	26.50	42.00	3.8
1821	0	3/7/2019-03:12:30	12	27.40	44.00	26.60	42.00	3.8
1821	1	3/7/2019-03:12:31	16	27.40	44.00	26.60	42.00	3.8
1821	2	3/7/2019-03:12:32	16	27.20	44.00	26.50	42.00	3.8
1821	3	3/7/2019-03:12:34	17	27.20	44.00	26.50	42.00	3.8
1821	4	3/7/2019-03:12:35	18	27.20	44.00	26.50	42.00	3.8
1821	5	3/7/2019-03:12:36	18	27.20	44.00	26.50	42.00	3.8
